transactionHash,ethAddress,lockedEth,lockDuration,plasmAddress,plmBalance
0x1a4e09cf6173485eeb05d999f3aae3b6e2690b4311c376a38f766d42ea723e48,0x2eD71Cfc149d09634f06D0786F49B5f35a9d6a76,1,100,XDrMz9CwjA9v4LVnUU4sMfA9UZsWXxHwDjH6ws3YuW6UMEB,17200
0xce53bde92c68d1edb9cb0dab8971bdf20357dab507f2fb5cbedefa758a450501,0xAFF6D2CAA7c2310bc907CcdB7c95B4AbF9E7CA78,0.1,1000,WiDxoCGnHVrXmkmgZdE4PVbhPptfh3KicGcVsChWgr6TDyv,27680
0x6da288d700e49cb77ba3ba8d7f9b71dcdc3e575b2c56a81d0ec1d714c6d8b2ec,0xF96b5ff95C512922a4997eDA728e68c6D22b45E5,0.5,1000,Xa4VGk3XRz4Qr2wHz78sUKVQsuYjWjJ3st6XuQzB2xc9mgN,136800
0x1030cb372d3d8e7848b4d79d44602608ad22b67dbd3e31f353f3ed59ffb1e2cb,0x31fc0146f210F93216A8eEA0e4b4dEa81ddD7aB8,18.3,100,XGEY6YoD5rMEhmaFWM973F6Birj2N9emXcQdFmbrQhDe6zR,376930
0x4e1cff9dd16f213366565ff6d6797ec01f1945e1163da6a3f8fc2df40109fa55,0x95425E986bf8877B36557D6aA11da55DB88e4685,2,100,WGQdnE741L8dmcv5kdQzCgCLwdWNp74ZjihBv4euEZv6L6B,34200
0x15b88c44788998b0df07a7f82a4d710b6b364150dae2a4f2ba198cd8a7442cc6,0x8669a827ce87E98476fa72494f18c59978CEBa8b,5.34,100,ZPAkNVbkWXRDdSG8SBzEvHDKT3d6nCBt7qzG6w6pxowTbxW,91314
0xc68c0697203e3d466a7b8455111eadf4cb1a0e64e6e807ec4e3b3ac0d928dbc4,0x712e43Ed13844A634a21018AE4E41512ce392Ec7,1,1000,b7EcAbEHQZLVhQtJgou8zpUQtFfPLWovqpa8aaaquQos6NW,309600
0x6e9a37eb91fb4a0ce5cf09526e868c9a2646ea114d6f541c32016f3bad8b7a6d,0x7aC6F34Af5D375cDf45990c235C4a15F73d343CA,0.1,30,bHDmKKUTDWyqfMS6RZ7vFNYn1xrzSJCCPQybLcERq3pPbFK,238467.96
0xc408125e6874ce5b7d9d98d71f3a344b531f57d49d4921674fcb6930b3fe34f1,0x0F8fd69a53e2940cB1aB1E3b1840AC9cd4570f35,1,100,ZtNmyDQKGBaUr8967xQdnsjjsoRmoSrhmWmnpc8yeMbDGNp,17100
0x02a01c75d3556614bf698209a2396b89be0db6f585b7456e23405e5e68d0ead2,0x4D64152d23260F399af956c6A777740Cfc263d1C,2,100,YAysefQQmha5rrCejr56kRX6pfAUNGeHosjRCVphPH6V5y9,34400
0x4441d878058196659304e65c208a4fd1d458bbbf1628159ee59518f6efb52105,0xc7a8f55CC199E469cd26FE0C7E0BD46E91e08378,0.41,1000,X7mSPs6PyCVN7k27tLJQYCMpzsCeBzCC3RnkUbSq1iQZaZi,112832
0x453f81a798ece1c9d8bf60e50ce95b538958c1a8a96503c7660c8371c1b9fac5,0xC4aB4a0D3aaA5BcB8021F278Ed1dfaDc2BE25F7E,1,30,anSpQ2Y3aUzEu9asqYDMqwxVwff2HEWcz2STwkz1EiWmjJM,7540.8
0xeaf3c4f030ed1997af6ae72d78648c35d8deb91a36b86958a7cb911dd622688a,0x9657e670a9547EAb5f4e9dE8553f44230414D5D5,1,30,a2HiDgKxVc64gKaMDaknkZUcHTUdAXTbVMFnbo4S5QJ2eAd,4080
0xf4b560e693e9bc5c3f578c488966cbf939aa6468035382127e4c7a60f09c6ea3,0xca0b43613E6639cEd88c5e55780Ec422cB5EC8Bb,5,30,acQLjixjzQMkD6odbTp17auhHhzadHKsSspjZryyJ9RrZ8r,1158800
0x2d68f59ed42c68f8ff7b2cc07c811efad4255156c0bc18eefa88217f0c7b3d35,0xF0db5baD645364EB71868062C892939bbBAFee9F,0.15,1000,a1VSUzHmj34w5oW8Wy4RESrTsEPvWVTGN9o1FJvkzA1vsj7,0.001
0x7c349942a25d8c9da356a441b44fb98812f87d5b6de9fc1510cbcc9134a3df81,0xB6919438209345E60A5575eEbb188Ab2ae4cFBe3,1,1000,WMQeCwew2JwbMQD5yqogFUAwoQMvAZoGU3iNbQ1ktKjmDud,272000
0x244650c4bf54de1cef6000bbeef07995d0efecfa80f9d107decc351b6aca15b1,0xb7Bd6e9F1BBD4D185079B9447805F862e6F1525B,4,1000,W1CrpAoDYA3KvmEv27DeeujMEK4nRRNbqU4CRB1PmfHGW2n,1088000
0x9849c4446fda14a26d1ca109775541d99ebfdceccafc4cda1c308f92fb33a03f,0xDB5056d11a629587E756bd8aEe2f938057C46699,0.3,300,YeUbvivf5zxdMm8dQHgfvgrYQUkZKyZVQWJ5mr9ZfGPg35w,22832
0x7986a14499d087cb916e9a99935bec513c64f7206f53412d3c34d03064ae4237,0x6d1D67587D5E0A78B31b5472AC0E0A2786EbDa41,1.3,1000,Ycc4fP8UvaZZ6JPkTBN4MBxXRL39wLVPuoSoq85fBRoEVy5,353600
0x2aa9fcdd7df2bd28246602be4e0cb698260fe2a3e604e4cb0f8aa75ed9f69638,0x7BE805C703cb3f2E76Af4905d777c84facc67199,0.5,100,atHY8Kb5qYAoy9czDmejiwgdPkosLJH9vAQ6dasqydvs14V,62999.999
0xd1b36098e89283c24331632041ca022f59693710db9b7917d03abe0d49c7663b,0xBC40846A5F29B324b5FbEc903Bdc9fE7be4852a0,0.1,1000,aLiL4G8HYsVSjzHvJCzQyyV7eXEQMtA1ePmR1ZBwjYFzvRT,27200
0x52982c89a98b452044cc8e5aa3829d3c54d3bda99bb9a59b75f8854c607af9f6,0xb0893c512C776724A57328f9952504317Fd88785,0.5,1000,W8dMfws6y6iqxeutJCWSd4WfaLdACKUhR9WnJSvBAaoSWoa,136000
0x953545d3741542313b54dd4e64f24b6dfff8df6c168370ea9a7fc3b24a870ee8,0x8F0adaFad70aB5f54CD09B421FE24d9DfBBEFfe7,2.75,100,XACCStDDkfaVLeqnKUMwhq3BYQijWBJreFcV3GhW5FtsEXG,51000
0xe129809edf97a1b20dbeaef56c85769d1b5a7b91bd131adff142cfdb398a5f4c,0xf5817c5F2cce57174852C65a790b51f24e25b2B7,2,1000,XyLSDYcE2DxcpaWZJneNRxFtPmkPooQqNLirJKG9w5w515Q,548080
0x23b58fd1afc22822059a6ac5989f8ad1b241b9ba0e0d3c15583781a17f7e7741,0x36EADe2216FF83Ea5035a221aF8e79B6551c626F,15,100,YCnJw3J3BBCSj9W4u395AgyGVXprhWjjYo1SUsNd66fPB8x,255000
0xb7d1092df1a1d131d899787a7ffdd4cf9eb05ead9990d24b0014e57d6d8dc53d,0x657E28F30e7333a9305232B492bf520C722959FB,1.5,100,XRuNPVRfpcrKCrzP8Wya7m1vwqCcthmkr5Pj1czatY9q5cF,25500
0xdcd7155bb3eb577f712c861205e3743917e1c50086e95bc7a575ed2b58998041,0x0aeD5B21949b69087EFe0769CA48D8b2C39CfDec,0.1,1000,WKHJur7utHDD2tdCYnZmJPiLKfXd3bnpY2wyXa18jjKzduc,0.997
0x8e2fb1c137e24bd250472f5ccd8ccf7346897a8be25b7410f037ee9ff67b65f1,0x1817e91239944D49E2B5ff88b2c603CbeA79C606,1.02,300,Zd1TJ3ivsdazjLKbcggjidrqzqwnBshEQbf4BHvvvQLJwsy,62424
0xaecd3f2445b3b8446dbfeb2993cbe59ae686cbdefba42dcf415210aa06fcb8b1,0x9527E0fbe1F0bC945aBf3254a5fD00a4F9D610e0,1,100,WTMSyYz3s8a1GCveM9D7YD6LUKVQtyt8VnjcYkQViTndTiC,3.997
0x7f980a9cc32185a9a8c2ada42f1188ad57d5a033fbc3a4e8899566e0a3df4368,0x3e91d5CfCDa7fefD60e72909fA1f361cF30C911F,9.9,100,ZAYndYk8mCZoAy8qGpn95Rz5iv4f2KVKioYbsVFm8pFCm2g,168300
0xfa17d86928dba9de5168888190e5c64af2c67f5a41ed8eb066da197baab3b3aa,0xF221FABEccf6BF09ecD325646A70b21332853DCB,4.2,30,XJEDPinV2xHiKK2FL1pHjsWmNRJBCp828dpGW7RhXQPSPnC,17135.996
0xef999f575c75057b60dc61add6e176619c77904450d1340bc1f2b06ad8f9cfc7,0x0f5C47bDEFfEb8bFC5abbF8DDE342CF7c1cC1F85,0.5,1000,XkW9rAYQ6Pu15iZt6rJofJyKM2RK28EiQXA642cNGDHkQtA,136000
0xd81216c3e4917d93287b870747f93f1570784f675a0472beec1f9e991b18ff11,0xF456250E4942E03Fdf953FC40F729Cd04DAE75a3,2,100,XaqdV7JZo6H1r6iXuTZpoVHNQh7vgeLoCoTyqV8P4TiA5yA,34000
0xb05ab4dbde3653a0678751aff0441ed3c9181ec41ba340d9600bb5196b957c16,0x5b3869ebE51F84d94a171d8f1e1CB33341C00947,0.1,100,b3kFrdWSkLRJafneB7SLBZbeVmVJwaz3M9AyESHBE9X2xKb,1700
0xed85e93eaebb653f78e43ae7d66f24959e9555b7ebe8c0f45c3bb8deace1e549,0xcbe87B151ebeEBD300994Bd2a6EeE1832698728d,20,100,XqobvG5cguvJxKLfe1bruAkq3dKn9Tz25oosEHpjviSUMDb,340000
0x4e0a5fbf9f1865ae8c963df3598254e3a4a6f2eab5319e01cbcdbc391d14ec31,0x6c58B7E21e69743B2AC0B6DDc23bc4c7c8DD7478,0.5,100,Xg2JE5LRTqtjcxRzpyuYGfjNTmaQp9tXv7Pciayghy7xU4Q,35700
0x6cd158b5904e8c1cf5bf6eb7bc115e13cb6c04321d4d7a9c83ddd4acc6286cdd,0xfD85bB99d1fE53EAe4D1b85a32D07064c8073953,10,100,bCmGarvp7qHTLAtNSmL6VrBXpUsjy2wqPM7f8GnY4TjhjFa,170000
0xdaef28f6b4e7a980f8d96f01b95a059e0baa8fb72ff5deff19c1c95af5b55747,0xdeB65d87630e975D191ca1f707923E8c8b478C27,1,100,ZnsnLJx1dGFbe6VyTKQFvYEpTkYtoXdfbUiH67HFoK2b5rw,16998.999
0x59206d75878bfb26839ffae94ae1885fa168bb11368a331c98bc6b212d9b7147,0xb7521e177b4C0324CBb022e27b339607e903D593,1,100,ZRJPnAXxsDsie3THvaeTWgdT8yQXcVBDEyxYWShkf26tw3n,17000
0xeec3a075e1c1a69188449f18df249ce5ba1f549c40f0ec6541ab634c157f1257,0x092FAa535312B7501D31d42F39120aB306ac7A33,0.5,300,X2hx8vdD5go4UfJrNag5yi5Ek29Eqw9Fyu5nCoWJR71WeHY,806600
0xbce261ff8005ca91720b17d56d7db03907c3442ea1bf61b97079bd5231355cf1,0x721fEF4A1F91F4cd59dede0F03D75675a1F022d6,2,100,YB3nPJpXyuHKkSCeJf7xnCDFKX4185w9DHqFrw9XXWCstUT,34000
0xb111bdafabc92bed9f9fbd5cbd68784a438d0c27903abac3efa71c0deed577b8,0xeCD8b0A7B204A9d4219A5B52020f23B8705faaEd,3,100,aD4j8RXbFN91VAypakSrAKCewHovL7tKfXpss63nTDgaA4F,51000
0xdda560a66e5da90ae7a8ebb2b2660b73c8037738a9c367094b3d13529cf09dee,0x6d877dFa8DDe7578ce266204e320AeE43c5F89dD,21,1000,WMe8qVikN9h9kB18A1WW6x2GWVHB5ihnHeFiCYsmPmv8PhF,9441779.996
0x61a088ab5464247c61ba1833cb86a83ff054a9fa41900de051ed5780326bcd58,0xe9e0b8B2066b82FA03d5A3471Dc1C718F45F6989,0.5,300,YyZwZj6pxxva5QBt56eUB5hXvgYXhGofqdmCzcbGA91fC3B,30600
0x55abf7b139c93f3622122505977f4b505ad024908b1177aead1837b654ac3f4b,0x500d174618ADba0324409E780B48DdB374DCFea9,0.2,100,a1VkNTrh7dnAWq8cnemccuPZnmgXCrDK7sjNc81BWDpPx9J,31448.999
0x6837ac5a0595baec371e4791909d595c0925b0132b82024424c83879590f8128,0x09F48C6d9204DA269424FdD899ECAd5935FdFE2a,0.03,100,W8UfvpANyrNXngsjNpPGGdd8tAAuoQXgNf1kGCLS5Qfhg2M,510
0x47d966c18e6f43ed1548d4aa3981824e55ffd81952c6e58f54340598e9004cfe,0x054A9923d90b2dA9c103b5e16503f2395baac2B4,1.9,300,ZXdqZzeRW6p3vgkWt13SfiuYhJUD8Pty166sc3bDMqmMRJe,163380
0x86587f7d649f8308fdaf014337feed2c9ba58c6cadf84ec698a8cdd77bad569b,0xBBC4bfFBb19834e9dC9330B62597bc03Cb0B4AE7,2,1000,ZfSks72TkiwM7RLNdPMkMRPHnX4YvWdCpM6vD4jTfHPTy9v,0.994
0x8a0afe8f93d64cf07f4baae4d10c3ac35e9186e5282cef749415b35ab59bc148,0x9d9397242b7f628a27dfDc8C57c9685632E0AD3f,2,100,ZcFvbGkXgFJNkWwikumn9jFRUdGiPMn1PHyqoBAp7pU3iUG,34000
0xb650d340c69c4135e836576296128cdc8074618b198112d9c495fac7d07d1f75,0x73dBe803CeD34c0d4CF64CA9f2EFf348FD365781,0.5,30,bU8TaHiLB5VPFTRsyEkose8BJPGinUfhnhcdefMkJP96K6M,33039.997
0x3c6d51855132a8da970191acbc61555e8cfc10bb2d88e8f1746127e6f64afc83,0x0EA02633ed58b375B161C7f0F3f70a207458fC66,7,30,XkqXdiwpqyQqWDTMwXBNoMA2feVJLCCbCq9P59okK7osnCH,244859
0xfc35ff7a1530809261828a646f1e835ed4a2b8c03a8142f1038203868dba2e85,0x96D72F66191f319f19e4c85D0c526f41A5Bf304F,3,100,X69htutA6eAPcV6xhU7cU7iGzStkQ3oCUjhgCb7DJ4vUeCK,51000
0xc89c23437334e3d1816686c24b9ffd1fecf1dde8e558d786b8bc0958094bc60b,0xcb2503A1A9922C9Ef37d5B8626Ea0D5d06CCc35e,5.9,100,Xo6RHjU4BjviJ18KE4sCrFhbQRrha84o6n6XeKLs1x9b8x7,100300
0x3d7a7d750d81d79f8c1ed9203e417fdb9560e9c122ca372e294715e5fb168dbf,0xf2EB8Ff89645ac96A940c8CDb5970D1FC0cfa10c,1,1000,W5zuC5VTfWoLHFrzFZfJEPpfp18Jh6BGsx93exXLQYaZMHs,594150
0xe6a3232aa0f3d3d64fa10b0b48573464b184f3f0d44b6df9b6502ab68fda082b,0x79Fe7B208422b97a83ABF30149070bFD7B096160,2,30,XUZAqh78jLt7qnivQYnQU1ygy6tTodFLxBeBasoKn45BoQT,0.006
0xabd272d9da2f880a5ac525a92ff0e2a03c5bfdb5401b087ed536e7a47d1ae5b1,0xb0BA612D1c1F1dF1E03d5EaA38D721d885c3844F,1,100,XDMyjNNuwm5Z2Wx7TFdRzwQ4idE2CGPZTHFuMbMU29YBiSv,17000
0x163fcd3ff16c04fd3bbe05087668702f1cc8ae637c595baa415a844f1bfed657,0xf1E4C07190a3D6Eb0DDF83F5f926dBca652c4c86,0.15,1000,ahbj4GtdTCsfWDpzHvhjyJLEKUUpQGiWu1hQgTmn5z2dkmP,40800
0x6d7d3376a272599cb774614887edfd0cc853b8522ddc44657336dfa90f1a24ae,0xE1821bF0A7a6460F35cf953d12F331D219d575F4,1,100,acZk74UWNvsY2vKxw1TGs5tzwmA6ThjYRuz3soYL9t6gGUf,17000
0x6619fd48ae66bfcbd1b7cc4168246469e50ba00f27661bd8b8e667df8adfa8b6,0x762c0e5Ae9d4C726f9Ee112Cc66eD5f11566a8d0,1,1000,bRTVb9EPe4M5Nuu3LGYTmCngeEuxpMUfLmpohSSm8LkyD7w,271999.999
0x48544bbb69823f0171c6edce5b7b737395aa71e45c3786f3078f1be25acc2d41,0xaDD6805b30eF7187A3B6CdFEE4060A3F0C98A248,1,100,Y38WSX8rAdKAW117tQ7qvfAuUX7ZRyW7PjTMCbWRReTUzWE,16998.999
0x8230837c749cee0ccac0f1ab18a72297e6ffd448922c4b02f6fa2734f58652c5,0x42b124BE018D370E44BA840b47bDCf9F5a24aAD1,10,300,a7UazApPgEGJfHaRJttdAGkywx5y3np62V4iKn8kw4ektXY,612000
0x58644a826951e7755fb22be98ef2664b64e207c93fce0f5493bfe83dc127db1c,0xB71716e14c9151310f1c6430Dbb43349dEeaa62b,6,100,ZDAFZAi373FC1BnKqVPXE6uyXX7rydjaaCMLg9Nu2k7YHuU,102000
0xe97c97283018d428230d4d05b23afb5242e580e5a7c133c56f94fef96b966488,0x7696ea53Be8333D325ab88758339AED274A81011,1,100,XGWp32oQKCixvLjp5a49j4F3Ao1CLH2Ujk8FNhztLU8Z47P,96680
0xe493fd1af2d27b57ccda3bf5b402ee578901ee30db0cf1fd4552216ef90a75eb,0xd6007e835A22830095d4F8C398a5d99919E356Cb,0.8,100,bNZWmD1Umu3z6CBnv7WAFmQ7PDLEfpQJCmBRA6MAXppa2g3,13600
0xaacc9e86d327cc12054ce295d7f14c233114608a77ace7a2aee04477e159f9a5,0x66Bd4873E77ee95999FFA6ceDFbD2c570bE41450,5,100,WUodN3r9hSKBM6LE2qigy7Hjy3GqfGpdnFWpKaqBHNvQwvE,85000
0xb496e0b3b31b0de4f17195fcb1a0812f2d459df12f036efc7927bf015b108ca8,0x2087161c12b2C0118466614dc171ab2f5A3acD82,4,100,YtS4wHE94g76zEHjrSa3YYuAPgkPkQc1m8ZZQTcVYdQ9nBn,69099.997
0x4b8be470a24ff15995fca6ca525f08cfa92aad2374d651815b5aebb8f4a7e47a,0x42b124BE018D370E44BA840b47bDCf9F5a24aAD1,20,300,Zw4PWe8P1ffgAqCiLa5cVZd2UaF1ahckbTQV9YnMkv6bNbC,76361400
0x83ce24a621a86bf480679eb94167b709f88aba1bfe5aa532c8c295d5af97a8bc,0x2c74068aE685C9ae43A12b386f4781EF7dAdA6BF,1,100,bEH9wHvvNUPFwyssJ1kGD2qtEvsRnQKfWP5U9vjbpAyHGXC,16900
0xe75663c110d6b43804c10330e23c86eac2a4d64c2155839903cd2beeb34f386c,0xE510b848d316e72603648822d281d2DA3ba41e1E,1,100,bRkPqDaAiFgnti4NHfrGxpVSSBfAh3fxpBe3rBw1Sd9iHG2,16799.999
0x6a5804ef484907022f0b7c5ef8f9df23cc30633f495d560c9981ff951c9563b1,0x47333A2320AA9D806ad2c1C8A2a8DD4E4001B935,0.1,1000,aA44zEDMUiRhAxsBEhHgS9nQ7knUwi5fRDbU5hHVpXPTQi1,27200
0xdc314b439abf672084a685e13067cc371606036545b0e2e83abce5d2786f72ed,0x6622357695aFFEDEA7f8302B6E7B146F7Ddf6646,1,100,aUKqHVdEVdpFwjtuhQEroXGbuaqBJf3VDHTSJqeZP5NRmjQ,16700
0x8af73a0de42f9b39eef1d06f046ad7c574a2b39f2451dc7c4f1ed81f2b480e3f,0xCFFD5178c7FEb482E7A128FeF2f7b5AA0Bc7Aa6C,7,1000,XKGRvye8BYJBo19Nsxx267vSZBS4uCwAcx4na6iKcBYrLnW,1870400
0xf8bda14d6ecb911a3815a8f8bd71a7103e5217bef121283f3edfd5ca1494dcbb,0xAe8708E8848c9371EF247309D6896c7bF13D5A7D,1.5,100,bb9jyE1HANSnF1iddCmGQJg3AP56BHta9Bqz3yqKkhVUGik,29915.4
0x3646a32c24200118f0b10fa949fcb2131af7f3a0700b3a4bb1924b76d0b74d72,0x572De17a3aA0B78959De3D98Bfb43Ca1CcF8122d,2,1000,XtGYcRUG1nRfpTDGugkcVvSTjqGBx3tacxBpNSuAgL3FLSz,534400
0x7f562485d1db148884ae96b404788202ee4873bca187c37b71a1b0d76210863c,0xFfd3CD2Ffe6C40fE536a7437629b263F48B67A82,4,30,ZfW7EctApqgXHp81MWb7ecZos5orVQW8XgKnVhziEHdvadm,283232
0x2bbae90f36c85669be8812323c6149841a96469200bc7c2f699ab91b5a2ee1d9,0xaB7B7Ff0E3103D0ab5D87aA4F1988789Bee3e504,4,300,WiUN6nsyxefjU5EqF4rTBKo4WZyEuAn4cBSAGSXM4brdPJS,240480
0x5633bbe291a988507e51e176130a47b3e940301bb26e2d33e654985ddf8c800e,0xEA2cffDcC4b915a3bd75e49a9E786962E35505D5,0.4,300,Z6ywfBthN7rMRJpxPH1pJAUiq2ooqHJyFyA5vNQ6xC3jz9k,59118
0x373e4aa752bd02801fa4421475769da57b16c5e8fe76b9efa692a0c748cdd137,0x36f26E2E5BED062968c17FC770863FD740713205,1,1000,bTybxx2k3Y4uN6b3E1PNEwpXQsmB89CWT3AbhbfNCzzLxUg,267198.999
0xa2bbeea6ec8051bae49f6b8fd0e43adf08112ec0bad0596b23e3de95e803aa11,0x264c0eb152a42Cf2C9f6d94B72D77f7bc9B6FC58,30,100,YhoeqqoiD867tzZZ4s74fqtpL1NedStezH3TPgTfLK2rXXG,501000
0xd8d0fd5971a593e602dc5be722f7d960416b337649625fadfe5171079712ec26,0x12710513daB50f6982d5B7d7054C5A0a2Af5dDfc,2.5,100,X86hpRFdHD68nawJwZWkEZ5S435orNUVz3eAaBypPgTvmJN,41250
0xc2fad5c5ea155d3f8c0d29d91401747ff63640b557096c4d4842686eef7aa3dd,0xE92ec874AC583f48D8681CccE7658E35Fa58f9c9,0.6,1000,ZSENdLmmUPShpUyAxjSfncCtQWS9J2k2JDVGRRwxg711jw2,160320
0x805d6d910235b70baf5270f2015145c51b89a4521bb2be8ec727584bd133399d,0x70B7d04f499A049866eA1b67CECB894CdD63F125,4,30,avgnn57ZQuXztDqfeiWPe5Y1YVHjrTcqvR23R4t8SWSgeVb,16032
0xa6cc46912cabe04745466de2223fb71baa3a40c152e1a0b51feb886b193ab245,0xe2eF066aCeEF502C0A0f61D047E9a4e158785E04,1.3,100,XDxcp6sjG2mQP941r4kxGzyZPZPrqfake7YCyPrJnjtdrfV,21710
0x209e5b80023cf0533292ba75e390f06f90ab353b5fdd82a111d7222a63e5a625,0xB594CEc7Da3d5d26BF1Af12Fad43D08801294570,0.03,1000,Y55kAjwbs4sbFvMndPnpazufdpLdR6SiBFEcVCCQoqPaSXj,8016
0x4d880b51735d2bba02f304f816c9a87757328823a65a2b88512c6517c935f918,0x1f9E7592dcB04c756C6EF45C524B4C6EF7A6C086,4,1000,ajjAhRHDHmbzLJQwztJdyRRYPjZK7eZjAbd5RNNpAJaKM6w,1182200
0x18dec3b06514b5aa4c3a304cfcbcf37a8a04f2f8c74fb3ae07d7d705cb0e039f,0x99f0CD89DCA5a1610aF244c7e0cC1DaFCfF51bB8,0.1,100,XMBGixkoNm2nhFvjkxWxq4ERbXVDXT3MQhjSiSxXGfoZkUM,42670
0xe3b288de5913bbda4a94b55f96f38cd9113e283c1ebaa8d2bd61ebde106156ff,0x57140B58c38167CC6EDdcaCC60787a2Ac1973090,3.75,1000,aJCUCnpeU8eKqD2U1yrNP1h3ZLwjgWwhwXD7bsS2B3xoWge,4992240
0x0113d5ea7e4470e764791fa08135b63b26e597433a97aa82ebe4c9b1de4ce9f2,0x7d380F031337316339f04B21b5c46b7d5DF66819,1,100,XkDH1xmGk7JLZeEDcrgghy1d28KRLctNphxKxgGTzssSNBZ,16700
0x2cd08bcd42be3e3513574faf61beaf7a6a3ec7d42a034c46ab8c44a3cdd97cb3,0x557ad71db68f09B492b2d17E91cA02D75B917a9f,2,100,YSjmfYKsBy3JUJGRhyBLKKRfCke5Aj72thZspVJzZbNzhkQ,33400
0x36b0ba282edbc8458f3c073940af8f822fc87a55d376aaf7f9e4124a918e0940,0x9f205C927da9655FEF9C4b4A45f36211aEb011D0,2,1000,bbF7zhprRWqefwrwg71oYKsD7Ai4W48pVtrBAiK1FoUgKsV,5348192
0x9a6c8bdcb299da355cc461f2689ef53a8b80e0de0e0d09869aab261c88692409,0x38Cf4504f26a39ecc1863B47389930F9d0Effa2b,3,100,X8S1m7b1MkkJLB1gdKz7CXLxiVXRqN3YH64rxbT3LVKFWek,49800
0x519211d33a51672062bafe1a969b2bcdaf92563942b9b757ab34dc786307dcf6,0x394Be6B836D1C81F6eA9efCdA5D3Faea53e2B4Fc,2,100,YSNUkP2C5MtZzRiQjjN1FMg4vKgfCDoC6mviWCk1Fchsk1i,33400
0xf563a7772a72e759c04b8b65edada1a310ced1dc95583fd10cd6ebbe7ad993a8,0x52FE659c8B8C371c882BB04DC159D8e0925A0a13,1,100,Xt5wiBZhLZzobVu2FkpAuVGie9UC9a7ZsA2QftRZuDV4WuC,16600
0x1d8cbd5dc65f802986a6f603fd90f4656224ccc14839fef48d1a525e0f8aaf03,0x7B9deBbe8948E41161E999bb3393C788F79ba971,5,1000,aU8JCrjtnZeTvPXQ7shpLNhDxrMCE4P1BJ1otF1oroxB786,1328000
0xffbcd817d8905e1560f05555e8b2d11f96337e9e92af9fdb0f0273d1428746e8,0x77c005C04B94f778D18beF9318B173fFEB597f3F,1,100,YtVw2x1uP8WUCWtzngapCuax8Amz8AhXXngWwagW7TB9TyJ,16600
0x873c59cd27338134dc3e9a2f8e8a31b170b06322aea4718240d6e60bcbbfc570,0xAC0E9e5c1f28A6BbCb717Fd38d3f3e078ECe2697,1,1000,ZUzTLusAaosLYgCWLCBiks2JHq1DcADbjSaaj975nZBmX1u,7937405.992
0x75cef86caf1df51ee0a9a2a89181b769a0bb9f3e14b7c6a37df829f3d59357c5,0xc9017CaCde5D2691C6183510d4824085FF166702,0.25,1000,bCR44WD7MGkfyoZQsGZukf67HsJyvdqqUCAXLoagj457Ubf,68000
0x0cc3a5b81d06a0aae8a22d3adac2c256cbe3b8e831d0fd29efea1e2823fac0e2,0xDbc3C7CE58eAb6Cbf9638A11d9Db36FD880175Ff,2,100,aqMc1Yjfpp8L9p4WKtgW9TFzdUEmPL8zVcx4WWauYcPDGfJ,33000
0x171ffc098ee5304b3dfa50cfef8e1c5218165b973850b30a794309534ea865a3,0x0dC56345a851f043b5fB09CBdd08eccc85B28caD,3,100,WQg6LRtH4wET6Mdt7SNHeiTQFaguTFt3SpetrqwGn59y5v3,49200
0xab46f30c0ebe4ca2f0d7e30cd2374d8d31bf84e3e890a8a8dc399f247516afcf,0x76563aD35fA4c0eef9F07C92bAee7ffe0B706EB5,2,300,Ztk2KQCWZat2yJ8dhcyxdCA4PBLmRT8SKNKkcxmHo5PnfpE,2953164
0x2b6acc97bdb88d2b846d8c3e5b95b70f59f48a9f273aa6b8c683f4958d47362d,0xA3d1C76d75dfeb233A7635Af77f17F209c27975e,1.5,1000,XUsMQQZfLtNLrbFaxDSCHpi5zn156WiRjEySS1aSfU8KhNH,1023480
0xcf3a41dbaac855eb45c497e39bf595b4f222d0320824374666b057ab085e4a42,0x68d3ebB11B174a61D48F59839249930F3a80dAd2,2,30,Yk1RhqfCLakXPmsTpQhjoqXfGNauTLdQHkpznzcT9SGPfxd,1027952.798
0xf0c77f91842bf63dba9acdfe0a69a8b573ff0b43b22f8b8e1747eb5914197c72,0x0599BF9B7C57B74eC6Fa64927df0F9307671592B,3,100,WrtkJVp29KH5H43G6XkwvbKAEXDTTdyKiD1eGt8Dj1sr4o4,49500
0xd77df1841e20fd7a57c53c6b5a98ae0ee159b5e04dd205f607a1908fb231023b,0xf92e62323fa11B59F81d52125E795978f9b18037,0.31,1000,aqgM1JbrkwowMysVUFhJ6gA7xToxTHnpFoTqTaUTB4ru3fP,179904
0x6060aefd42c65db31f94d363d84866496ecf122aef02faea5cf0378d9e8b9805,0xc63eAF51081C53C86CDDC21b30d4Ac72Df8b486A,3.9,1000,X5Hej2bxCtCAq96AXnMgd9qMPBNg5cZzhSFsMzLQ1JpSNCc,1035840
0xf6429ea2d327338f9fb46cee17b814dfe16c3b25a73a753cc48d02f995fd3b2c,0x1317f70C5dc5dED266eE04D69fa22E0B566e1c6B,0.5,100,ZyjonfdqJxoVsEeSWdytafThE7iopB3d3aAjWt6ZbquJHpN,152300
0xc8144664f05e09ec946be3a7d7f8ff4bbe5f5bd65e5912dcaabcdc9de90bd791,0xf3b3c0e29ff3C637b13218398742f4898e4c4E25,35,30,WpFLvfhcDAxpeTLuNVHyZ6BrBEmsXkxtm3YcLKwW71PDzTa,139440
