address,amount,memo
15MnzNw1fTqPCFetEa8EPGEGJGFGnQjzCPEPd8p8W8DpRdKV,1374329031022700000000,
14TL8r2cUGrKENxgWAQQGNCXZWopSpSB4KveiMEXN8rER6XC,2458980212562440000000,
14fULWeFPaaqG8Ja5G3cjehVNfv9pe1AFjFTP23r65Z4Vc9U,615974543246892000000,
13HLCMrD8YbhUkBGvuQ8vyUnPnLmyuZcGj1VxMvTTdDTVT82,2458980212562440000000,
1N44XHvJ8UyPDwjPg7av5dKNtv2RLpWbnwb529zsfnQ3FiS,614745053140611000000,
12rmpXgCaTaGAn3c5MybtNfhYtmgqqRNf7USnyfksvfsTigi,872745053140611000000,
1PGiULXMfgmC9DwV7rMUseNa3SxDwae26ZWZmMtXkVSCznp,1419329031022700000000,
14FwMGh8iQTUFWaC4zAP8xyKa9cK8rz7D9ckoUnx62RLo6QU,12193290310227000000000,
13bW6pnFyFgscmLBLBjF2vTzoWFMDEjqJnoLsvLmQLUkhKny,1229490106281220000000,
1shHovswd2CVxaxMf2Kr8NCxtgETDpH47tkMUTXow4bMzLS,1229490106281220000000,
14ty7UVNT5edUYvFdroGyQ6UALpyVwaZJRpYYtJh8Ut2yR2h,1229490106281220000000,
12sPNBYY9VuU6jpqsiqzs7e35399TuNhQXbJeKL49VvhYwAe,1229490106281220000000,
15wwgAvGHa4Cv9KiG5wTFmJAYb1JnmoAzSNHpc5vyofgeGMc,609664515511350000000,
14KfmRYReJjw1ThFkMKTwtLQ3a7eM9GcvqzqtVYXbUQ4wFRz,737694063768733000000,
1H8u38owxNbh1qcUc7ggDiAtoCUxXeNAsrLEZj1GgmqMvoV,737694063768733000000,
14W8xFtcE7XAkQKqR3YwdxiJU9Wnc6KePAAQ9bsg3UtajZFz,614745053140611000000,
1h8kfaoyS1nxmXnjMpERVAVvfAHiVBssLTRMhjz3MK8zsRR,1073009547299980000000,
1NVJe6m1KdhQNqPA1yYyLB83gqbC9kBGSQjmdZjjFgrCEEY,664745053140611000000,
134C4kZfjS496dTihPVUgg2MMdYMhHoz4U8PN9M66GRGPwAN,614745053140611000000,
1365ey71zovHMUmDBtK372Uz1GHyNHrBLZbjWGPR6VD5GexQ,12193290310227000000000,
15GahUgqi1ZQfmVAH6eUtHrRAZ5FLSgPYqwJ2n1P6f793hbA,614745053140611000000,
15Sxt3AWMBV91GUhD9eQmbB8mN2PkfSUbM8FCUwsgxgijuhd,731597418613619000000,
12auCF7RcYDv6twfufaz1NoQojxzPSP87jhVkzKqsySu5h2D,983592085024977000000,
19pbKg6AkWnBK23puoaMPyMzBM6ZxAAbab31Dfcy3nToGjn,6553893541747010000000000,
1bCoYmVLhvVJzWu2m3MZy31CFLg9X686jw2tXob6YaMDDvK,1024165258532260000000,
14mRiEmcNNWjjAwgTdDcMxsnVirp4MNMvvZjKrYLiTMnjpwU,3842184170049950000000,
16CpECZdfLya4ooYamoL5o6zG8k7njxfjnCBHu1sqp1LtW5k,37939870930681000000000,
12KBWmpuzZFaZ5jyKTWXPbWHpfsEMHVDKbgHKMJ7SHf1Dguf,17887556885103000000000,
14V1dB3Eu2WPJrJ8bxnSs6RuFgNM5jazaE8xactU261id9Yq,3073725265703050000000,
155tTGc7SViTXtoPvq8BonxRXSrtMECmgtn8NBc5S7QyzeNn,853530321715889000000,
15Mn25DhSRPupLiy7DHvSQE5DAeJnfFNnTwqRiYi2gEDZXS5,1229490106281220000000,
14DfHJmnfM4ygpifArZMQfv1rsMytpXxqPqMv2zCNGMmpiRb,853530321715889000000,
1FRJd9Z2wKHDuRjnei4dUnEKs9wUDQzP3M4eXzR319EjCgG,12294901062812200000000,
15fJq1Hniw4U5tLcA2vy7RBmzXoHDJcESQtdbDv2kEv4n92c,2213082191306200000000,
155A8psefTgvaxsaJjeJUUbNQEAmj9vS3zrJiQgZ1WEGKgvp,614745053140611000000,
16Utu2Uw5rzMVKCmSH2qGupYMA61FnWF1DVG6zXuVzofYVHn,1274198837418720000000,
16kUXPtAPTDRuUtHRdakBjaFrgzXpq3ENrSBMhSBu9ocTEBp,614745053140611000000,
1vFeJGqkwNdNQQkmzjzCD5XQrb6xx4QEZiP3JuoS6PgYYoW,2502206331242990000000,
13GKEFLB34TRCsZ9nEsUuwMuiTMu4RzhZWhbvsEzw8XCsCBW,2195869329818260000000,
126Z45rb1yirD2xZW3nyHtWxLHFb1UDSoGRHmomu2zmwWn8E,665550429433223000000,
152hhyLCNJHknPHBWXCVs7ajAgbt4eBo8dc252dT3oY4BusM,2458980212562440000000,
12Vx4htXc79WD94ZSU9d3rFoNKUcM8UKxhF4MTrAkwtGBRTf,5486980639602140000000,
16cs5abEH4CQjSNCsJrBCSVqme2UyczAsfFYXeayCJauJ3pb,614745053140611000000,
15fazPUXSaWizH1nsszZdm9oFoLktopCcnYRXofhdfZZTpDC,14631948372272400000000,
14XzzXhw2Yvi8CAeLXKjnaYqSMiGE9HxXkVqACiMom8neiEP,609664515511350000000,
167dWuYM9mKsvDQVfjeJ6LcTf6zmh4yZkNiEQb5CX8SWx5ua,664745053140611000000,
126Y1vDtzium42rYpnje3kahzW7PsDu5gfD63F2L6Tw8PXVd,7446940637687330000000,
13NP4aXpGi8Mnby7pbzMUUpQX8GzD4dBFbhNXf8jVjmDiqft,660469891803962000000,
12F5QXsHkNRrZv7AKkHy1WxknfeFzXPDdswEV6k9RvMFH6AX,2458980212562440000000,
1344by9QQ5cnFcvGsa2QWetUC81JhMARqb2YgUDRXCQTEZBs,3688470318843660000000,
158i1Lg3GFcJWHrxBRFQGVhJEMrKJtJFifH48cbBPBqpbuNQ,2438658062045400000000,
15AN4M4ePfpqDvMG4p4PKm3Fq1NdPwAHL864cMKMQWqn8Y2t,1815580927192800000000,
15uErLrfu5fM7gNQw82ZPxyTrR3uJFby1iqKb8XS3Eas6C3j,609664515511350000000,
1X1FAXXsvGhaFzHD7BmKqWJkBLz5FepGekc6qmXj6HKmYdk,614745053140611000000,
1t4Qgqjf9UTzTNrfMPgFpNc3FKrvxGQVt9viX4c48uV28D9,853530321715889000000,
16DZV4jkbYgWmhfEwRExbtd3iMBoR98SFbqQYCVhdn3Ejuja,1229490106281220000000,
12gfgsXAAzvqTmicD4KemG7xHjSb7EmqcnavmJBma3s7qNMy,3688470318843660000000,
16ZeHRGCoymvqTfG1F4R1TskAYupw49aYZvWdD5JNRwv3bBw,5502383941067070000000,
14b7DeZTWDMdM2VnSUSzptoYKcGHg7BhJZf5iiTgxEK5YW6L,1219329031022700000000,
16CcQdT83VjhBbWnqFokTQEwzcy5kM6cbuftsGWay7SvjPQG,734745053140611000000,
16Ue9HNoa2QqcbJtDo83feUssKE8L5aBXPX358WHhzHy71h2,714745053140611000000,
1H7tVRG4P6SdgAjPYhuqQyXrSssrdfwiFPezmCvzuBSB3jz,1828993546534050000000,
12rsRWsL4uPdwFZjCAV3cXbAPiusXb5vuao9haWavCtqM13n,53040812849487400000000,
1HUgxqgithquWncS7jeoTc8yzdBezJMMb3cfbQnKdA7kDGL,3688470318843660000000,
15GfTTcTy4B9ZSgUrssbxEdVZKMRhVa9P1t73Y81KuaUvdRZ,2841879567215850000000,
12dYviVk8ApVkVYGnxWyhwQhtuvgnoBWtJ98AzZ9Zhu9wMVn,609664515511350000000,
1Ea9HR7MDvkfj6TCifbtWmZGHo4mzUG11NZ8jW4q2Aq95RR,12294901062812200000000,
165HnuXeEBittjzphhJFnAF1Sfnsq7q6xF9y6pGAHNdv87Ud,2625455821393350000000,
12pUtp4asMohgk16ZNLCNM2bsQBj8XiAXLjqPqAfcH5C15QC,1229490106281220000000,
14MnM97FRJFKp2J7jRCxsEgymF2E8wVHpx6kq2WgaQFwfc2i,1609664515511350000000,
12buJtuZ7TtX7Adg1BT7dUPLXppDmwcMwH9guPVDoDTwERvc,6706309670624840000000,
14u9hE9hSobFAiGyEk37iQJEbEDvBhDXeM12NeTSnCuG1HFV,6639246573918600000000,
14wk6BTbSmb79tGbRj5oh27sThLQcpJtEDkrSR9PEyKKmuiY,12049003041556000000000,
12dYC3MUExhvTRikLszzY2z7wCGL8U9k3hDGvJqARcs4M58K,1844235159421830000000,
14dgzUQSuwxGmNaGkQWSSvUBpu2c39G1nBFDjfUzXJEunTk8,1229490106281220000000,
13pAbTcrbzfqySBb9Cr1Hcje1BPjqH7rhTUsBREv3FWXuUvW,614745053140611000000,
12sJooUNQLSVvQvVQTYyhmXezhJXALxfmhRZCy2FkyT1ZTav,4877316124090800000000,
14j7oX1E1qQdm5ugfVjmoQ6WbBYcncG9pZqvL6JgCoauoTCg,609664515511350000000,
15G9mdsPMvpd6SscTepFacVZCcojDg4gDmZPgd5Me6zEWXX4,35970206415169600000000,
1pgGyAjDudGw4hxLmMLExPb1SBWXRnRLnYXE1SdRCxJq8v8,121932903102270000000000,
15rCynDvn4y4jQLP6CjrprQLcwb3iVTPZHTPGeFRdByTyKL1,1229490106281220000000,
12rwhK3EkKVNa3pnfaob61pF1axmCd7aoDF9Sob1MZQvvgjw,1229490106281220000000,
16d3vmECibbCp83FtisFawqbd628WdbpBvYMN1rv9LL1M6Wn,719404128303392000000,
1Qxdr2cXGQAJfnsYzxref8RUv3N1UqfdUKNG77wM5fRZKFB,1229490106281220000000,
15YVmMq2s9v43KLCyNvv1M4miT3rrrRiAHs9jgQEmavNHagH,609664515511350000000,
143t4faym44ehoMDEb9xu8fhW6bzv1dtzmZ7HgMHf8U2oran,9144967732670240000000,
13ikGS57fshydKzUocDG9K1jYGEs1ehDFQ2RcYhyoduwHNTq,664845053140611000000,
1ujWDkb5YomYt3H5EN49vnCpuBF1pvSqfJ9ERiSJC9LVhfN,2641879567215850000000,
165Yh8HAPYRnZE4D8txXLEtCZqEPzkSkRLdrHrsUwkhsgvX8,1341261934124970000000,
13pa17Fyka2r9nH5X36xQxFnBvruXnDBdKUkxGnK8RuKoDL,2438658062045400000000,
19UTEKQVjer8mPr34JUhtioiVmds2id4FpjDemjqWsQZEX9,8729379754596670000000,
126pSNWJRDBe3cXEk5otA9NWgGMQuEqpmVMttmqHXdXShKEL,6147450531406110000000,
12g3gEjUqar6M87uWbFEw2irU45nM61yrN1qDEVZaSJPHypG,12838074893145200000000,
14PxCNY8Ao8WvYmJKHXA7J9LKb6aL9Dh66WAScfzMRLyYazD,1219329031022700000000,
13TBoXC5h9ik5Hyaby8eUB9x5YCvfiTBjBbFz1zfsM5wXaMa,5723733693125720000000,
158bLei4V7rr5FyGxAa4faWT16JiKynTXHzqwjEBuRpZGHaM,2458980212562440000000,
15yXGerfu3cwvgm6TYmEh2DTMAxYCKQgmYSXArUs6ATbW6c2,21516076859921400000000,
12MmxYfFFVi35LpqvXwcWaGdhbDKkKsF9FtuLZhkhKZ6vD5P,3749944824157730000000,
16aYLaBnA39AcKxn8RGURg1bL9MQWwYBvKauHJwePoJArRL8,614745053140611000000,
165ceybrXcWyZrtG6W19CSExD5kVfMmC3vTc1NNPW6ir8LVA,27556836101113000000000,
1HPKZzzd9nyr2DdvtPxytNMZm3Ld5nh3BBY4Ecgg9JxgL7G,1307329031022700000000,
13QwqxDGnGjCASNmF3GskGz94KT19fBseqzcm8MrkV8kX9Gq,2225377092369010000000,
1jfSDzzeh9cH8CGx6bXdnVH8bVfLQNdo8GkrZSTpTpkqqiq,2866388127536470000000,
16V7FnNwt9ASqsjF5g28uPGSivGcUYUYSe9Bro1Lq3zzWos2,1194942450402250000000,
16GNsRSyZ7pndizxSSHK6uTsxW4eYo5HCJ2FjAqK1rWBNtCS,10782699345079300000000,
15oZczmk8G7vmnk2U6NwomTvQvfBSZSB3TuksskxBfGonP8s,609664515511350000000,
146qKzhbYtGFUeiRFuUdYTFdVdDB9z8wd7Ew76PRqojYKUzZ,1331100858866450000000,
13gbLJYvC2q8qtasBSHoZJYmzpWWpeuBAdmyJ68Y6Cd2Wmey,792563870164754000000,
168JvnNHTugUD43PjrYrESFCoEZ2Xg7mFMm4TLtwKXFLKCzN,1696696346668090000000,
1U4YFoL6SqfuAfBSwzTqwHk5yYcVwgJyX9ck2CR7wYn4T1U,609664515511350000000,
14g81yZmSNUepCqriHjiSWNfYbe7KEzk1n8W4g7kzv6R1rSX,2458980212562440000000,
15zgUhJAYybXXwrSFo59Yy6AhCaDzK79K3cbNgp2RYPgxMFf,3688470318843660000000,
1qQqJDqE2FXDzMYedsHX7XjPYcVEm9jtc7neVAq7W3iisma,1659811643479650000000,
146Uh9Z43jnmp2f5JzvEqcFe4UqpBum9pzY9ZTyxGt7GfVAi,3048322577556750000000,
1QhAyjkgHmdWgjwztaxcrUiMBwqKqS4oXYjfpSqzgqwXr47,609664515511350000000,
162ppLqvr4FtjTy9nG41e8ad1xmFMaqbpif6s7stXLV1hTxy,1464745053140610000000,
156EoAvbE9zuhbGoMfoHAnbhRtUdJD9bmXVcYQSV2XqxcVxW,1585127740329510000000,
14tcr2BcUY9gNAtGqoz8F66WrALiFnWef6smM33joYwveVJo,6147450531406110000000,
11MWnVMJxYvkCNmCfdZ8oxUVZ9AfF7WohYCF9pZ1Hb8oiAw,9835920850249770000000,
14unFZTcpvGW7TwidEhTU1AneGXE3VuU1zHFzVjuw5Z8L6VX,609664515511350000000,
1sxZo2fuFxTbHCDHwmePLrGtN1wGJFfV1BU8hcQPR6AjFPf,12294901062812200000000,
13zdGMheJp2Nrdu7qqpyPsP8vDfoau4wX3aBvtGeM7w73iHK,614745053140611000000,
148xL5o3SF8Bh8haMbfqD3HN7Ksag6JLcYJahnN64vfWyE6v,731597418613619000000,
1jME9GFb33t6ccSgJhjmJqCeDC2HZmiYdmFR2w7cga92m1A,25386580620454000000000,
143awqQFQAyFkGz4J3KG1wWniqbp9Jufxqia54NHqXMJFj3D,983592085024977000000,
16MC1SGkJAFpn4KQtvYMcrR6yPbkmdnJncRmh76r3zpSTjxy,614745053140611000000,
16Y87du1Xw748x1JLcSsJddCStcRjRU6pKgSjcbugKESM9SG,860643074396855000000,
13W2X2Xq1R5CkYqXKRN1P41VT7wfm5kLWMRtAx4QTgmosdYS,2581929223190560000000,
124UNcSTRDkG1d6biRx11k783QLwSrYb544AaZp3Rivj12Vw,609664515511350000000,
14UxUeGzGSXAsM6z1ZNwyzsC7qWbVX6ERZXo16D24paSz6bd,614745053140611000000,
16HTQTPHs3QB53rGUJ6su1Sobe1XiZwRdfH8MN5taR2MDWZ,614745053140611000000,
12VnfCfQ1euN5CPT4QsWqrmJykqeRgF1sx8HNCCA8c4YdnTU,6147450531406110000000,
15ArUUnugfKYMJZTv8CsAERDhTCtM4CBwoLQfAX79EfFHReJ,4795011414496760000000,
1sHZ3CL1MS9H5U7G8NjXjUee7np7ikT73Hn1UqRaXipUBv2,10614745053140600000000,
16UPipqSM23PHiMAeDSuHYUfVFvQiEzT74rKaduGVuB1mfFF,3799124428408970000000,
15PYU5V2bQcKkfWtkiarUBdyeTknrNVeLSFUfDEN2Revaoqm,614745053140611000000,
15Fw6i8tryEtjNQeP5iFa2Lpm3tqAnvXwVa5VB11yohFos2h,609664515511350000000,
16JsvCCSK42Y4kRp24o4BaDe48fDXQY2rHx5YvVfmseTvChv,86064307439685500000000,
14JoxsbQBn3kP9a8z3e6GasywKHf37EX2ePEnaJkZQ1gYDz3,359458198345492000000000,
15rcgDNRJdPJNj62dL3ke9QzeUdA37MeMNDd8jheiSK1H3BF,1828993546534050000000,
14Vv9pfnZJ5x2hQEaCHZ5RKoc87dE54ZeAu7ZSdXMMWJnfyr,609664515511350000000,
11L6CU9EktPMud8NFysiby5pNQRgEzJPA5e4h9vWjRgHwvh,1229490106281220000000,
15T1iCTWbDs3deDFMqgL6mTjWb8ffC3FCaUb9qNXifPnSmMG,8535303217158890000000,
136rb6Jsb7NnYV5YNxkgDuMwzYtsw2G6H5TfESShLQXWSh67,614745053140611000000,
1jykazy517DNDcazmqLfN8uhHpKSDuXdSNjjvtnP7TDKEGu,1143425798841540000000,
121xo73BHsKcnS3tMaLEZqeNGW6vdKcw5vFBvGUH6LVC6Drr,737694063768733000000,
14XcmrUm8XnYcUv6dru9Hth1wRfcReyVjh8oTrQHkb3CS3nR,609664515511350000000,
158PKDi8mnoFtjXrJNu3pCTBAgua64koMLRik1Rz1PCPmCGj,12294901062812200000000,
14NGNyHTsXmX8rQUyqtWASu84jUvGWuCu5EKpEirob1HjvMw,1229490106281220000000,
138te8zBwac76dTTBuKXN4452SM4jabuxKrbV8RxGm2tAKWQ,134110085886645000000000,
13pmji1A2VdwfEJ4kggkWgZ1ZCXx4BHmJRPMDkLNhyk5sv4g,676219558454672000000,
13GMng7jSxBc9xAJx2PWn6jwk7wXQSNxz1FtzGxowKCCEDKd,2458980212562440000000,
1X4A1qy8QkwDyBc7gk6E2sy73c28yqHBo25Y8XuBSVMDg7t,665550429433223000000,
1FL1kzLLSPfDrNr2U1KnM2PsdATwLebaEqhLsKa1gp6R6ZE,18742351594218300000000,
15T7z1VaZHzb7pocN5SSvyeXeR1JAR8pwYTd2GMV92DppkWb,4303215371984280000000,
13Bod4yTjc2hLhtiVk6oGP5Xt5GE5rxhekp9HKxVNoUZVAVY,2438658062045400000000,
14ehCw4uHTjHCU94KHGibeJ4qVh51hy22tZjqc5ePRX3U5K,3012250760388990000000,
13iVEPC3Ws35VfM6rRif8T27wg5eTbD3dNtBzdhHTe4QaoET,19509264496363200000000,
16iKE1uMhGbByBUozD38VScZnRxXuevzWqfV4hck3tHhP9Zv,6096645155113490000000,
15rbdSEzpbByxjbX6vPiZ7VEiLG39nnA3kKhwJK24PGyrThi,6024501520777980000000,
16bm2Z29f7MWMx6NNwUJcmUDzappp76bZxA45UKuEdeHAwZy,1704012320841010000000,
163PLisDRroUMXFcpNRgw6fCBZV1vAvWXjc1ZAySGxu7EjeR,4672062403868640000000,
1mkU2pmrqHtF5r1Y9GctmbxenqWFArEyFiSecqNHUzJ4G2V,1094246194577990000000,
14FxtK5vNFUZpTig3Sb2jn83d79NzaK9AZGbHcrSSBLEHuco,609664515511350000000,
14mHpwV1AK1sL1xJGSkDfBMJpodtHFaNFhXmqL626ZRam7XQ,24386580620454000000000,
157uvQSs4Kf2Ueuyva7A3qaUxWsxMWEnFnUJcEeeLoC89wGx,2438658062045400000000,
135h8UTwvbCGJhB9NJxiThrjGtVwuLmavohV8h3dunK1sxAP,1059596927958730000000,
15KS88PLZcmoHNcT2sZRwgwQFSEJmuQsDd37umeNoSsnHWK4,91449677326702400000000,
19oDhjkjUjwEHssWWQ5ncaiZU8jogxSJV59rPJBBxtvwJxo,1844235159421830000000,
1q63YWxSBWX6ZQF5K513qZh6Ex5Rfe11HxjXEV5eKHWnm99,983592085024977000000,
14QUKFp1qH5nKMkZMmZyGUuhk4UjGVRhbKE5Q9ccwqYygLJn,2336031201934320000000,
16S84W7nmJTRpCrpyBBxtYoCNd97NHW4tEsXvKBbCXbJ3zV8,23776916104942600000000,
14fJEL9dqELaHjBvqdiRP68QqHN32Q1pKedaoLwC5xi2oUW,15368626328515300000000,
129qYdeq4Hv5qGekWVfc6xyrc3XHdwkBok29uZZ6q2o1UM69,16425987819917100000000,
1q9QnMFsY7HNGUdRxnLGgAjU5RMPvmRrgQesgYh1vtVPtEi,1585127740329510000000,
14JgrkZcMRqd7BQ67zTZ98h8XFVFMNGG2KehxvvfkbFTv1SW,1828993546534050000000,
1eA8XihvmyqcePXXJHDLzqDfr2aqcDpTXy2NLbBpaGPs7JH,609664515511350000000,
16UQ1h5nRAf5X9wshrVYsDes2gj5rWiPaPGkTHyWzQ5QyeLs,5547947091153280000000,
1211UFh2oEbsNRwicdVvvA95Hp7YzMBYHFefXsAKRKKQuEyt,259717083607835000000000,
15AYtaDmhqFVQJ1hyDYutkKNd7sLgfqY8rmnVfUeeEC6ro8B,1219329031022700000000,
15wiT8z8HpK9AbeNPHf4MzKEAqnokL7n8oMM73YLZnvgkqWZ,42083025765993400000000,
133zKndwV51WzoVn3HKm6ZXfyg7anVJsnojy5ApXU6zZz6qs,731597418613619000000,
16VBfW74qmw7WfR7QYUKqGdTm5H4A4o6KYkWrBSjZyZfou54,12294901062812200000000,
1ZD51muoyEZPHx4Ehf6BGiFy5ew7DoKv7AAqDeseoWN5Vax,3512197488117760000000,
13B8ACSW1XSez5BB2BD1MeMjFxmVQzEJUmPA2xcCBn4zpucR,3688470318843660000000,
1cABQq5MAhdTjTRQbvoha2hBdExL1dyqZtWKaucMvXHM85y,614745053140611000000,
12T4uybeBff4dKpQ35rCWYooZh8dtsqxayDLdo4S9z6YXkvD,2336031201934320000000,
13YoQLF5bXfBxzXpXmCackL1FWC5DVd15KDQUY4wxdxDt8N4,6270399542034230000000,
1LEjW72JQSDdaUYR6yUgx3hkQhHQgC7BykvAQW845921BU2,609664515511350000000,
1ue2VN3EX62GUQYkcsLyGEUDZQd2PSZJDm2zh5gtk3uvy43,1229490106281220000000,
13TP6RHwcA8E3gMs3F57S64quVBnERREozerCLD9TPUSiGX8,1219329031022700000000,
133RgkUQwe4A5xCFdFwZiBx4JaEp8tGYVjmRSUa5NKH7Mu3N,1229490106281220000000,
13NMDV8J5b6LJt4XvbSVaCjqGRiroVAX2VykQajhG5Dqv9Mx,696724608326370000000,
158UGJACi87jLzdjqKzseiVkeuZdjw9231vNd8ep5avxWzbT,2458980212562440000000,
1uTQ5PrkZRsLqDV93GYsEcGouPYgQDKDzz7PSoZbwSCrCU9,614745053140611000000,
13tt92xmtDPxsk41VKyY8Zq41NzzWUkeQsgDGWPpnTjzWPaV,2438658062045400000000,
12xD9QF8LTk2GjVLpNgfGvkD8aBYfUnC3Xiw2vbattQBUK72,3688470318843660000000,
14dhaSPiKmp9XgkJj88oArh9eUHH8szJx6fnaSbCdKxesNyk,6096645155113490000000,
143DJ1W9xwJbx15j2bdNXqoG4tqmhAdxTuMq8APsaU2DLQgb,11298116473765700000000,
13pULPetZN9XE8nQZ216pRnT7YmhziQ62zoVJ4sE3FJ59unm,609664515511350000000,
15AaFBFqdnWbfD74vaoyjq8GYLZsDqui7RVmT1GY7rjba5vz,6577772068604540000000,
1RdrLkD2dPwnH6SU98CBiR2nmi2EHqFMSEdN1Df9hZppBSp,9317706012065130000000,
131D6ZEyQvtxzyz6jxqgz4kmQy66ePopuhg9ZGkc1a2pxLnE,614745053140611000000,
1F3dKn4GBwts2CyXWXFY6xPeGmfShZBFyG8ziS1kGiD849R,6639246573918600000000,
16J77cn8MCecy6DPexDb6BoKnLDbDgwQ4JUQTqWR4BMTNrsm,24386580620454000000000,
153QcmvGVvwEh6B6FtqQ3RpmdcVBm2EErYmqaJ4gCc7fYLCF,24589802125624400000000,
13aUssfSqFc2iTFGkcJxfU85iHTXr2UZepLroYgf5ZCbnLif,3688470318843660000000,
133exVvuvom3L1fTy2MyV5Grsqex5PVqT1sdJF92rmvs1A3u,609664515511350000000,
163BsJEaVCv4o3YoUGYPzCjzC97CXsnUJRoF4kKb4L2do2BN,8657236120261160000000,
15AmF6Mbmom2jbPbgcJCSA56vBVruNsMxn4M69AMNPa75asn,3123725265703050000000,
15TAZHTXJ71L9R2BvnTXvFK4PWdhUmCwAye8zYXb9KFcDFaZ,8237583712084180000000,
16iJAqZSVUwzJyN8f2pGrRvdUtwYZNR5XKn1m3cZqDSv6Sqm,614745053140611000000,
16mJs1MjZRbSGwen76cZz1fUZtmGk7dj9BxfKmD5n1qhwrJJ,975463224818159000000,
13NfswraNCumPsbt45UcQWCkwLNnbeV6BqwdoE86c8eCPULE,457248386633512000000000,
1Qkq7wRTx9aKZ2HsU2LiVY5z5wSRQRGs319fr89gC8HnTU7,82304709594032200000000,
16XiBgV8cb213m1fvUQXzfBsdtnLi5apTR25Su3ePJrv9ka6,614745053140611000000,
12ixMttR5jjh8JrydHVE22aFsFnKFzKAMu32M4NwNvP4xphd,609664515511350000000,
1jXChmtsiRfAruwdusW9pgxVi7HDZHvDMwKaQ2fx1Xpe5Vq,1219329031022700000000,
12mke6upnHs9L1dDELqGfUT2XJkxRJYbmFan8PEuRkfFsCof,614745053140611000000,
15T3Xr9Bp3MvthoPDm2pmGX1uPzexaFHnDyq1MgzLRBZ5aaX,614745053140611000000,
15XHVRGvJkhNixNF4pXxM1aN9LvVqwG2YqaqJtXHw11gcxUR,4877316124090800000000,
14KXsvYJ2RfiAGbHmZ6aVy1oHsbrgPWrUDKYda3MhaAAAMzt,737694063768733000000,
13uFjHTvPyiBi8ARt8xwjggwmZCJ8PKrjaG9PnRTCatR1T29,4303215371984280000000,
121h7WmxYAQzDNyEyReqdxjUVpxMyUvFSPTuPDsjGUis12Xw,609664515511350000000,
15JzPPtmsMoBeAoykmVZrcPb2Wu4yhqXFcE1N2WjBikEGdw2,659664515511350000000,
1Rk8ebEYqj31Jic2TYNZpfVvEjMhzwhV6WtZrsFMGwSVQDu,6096645155113490000000,
1HvpU6xrhmCSAWXA5MBMRzbTBfAFZX6EEQZiscziHnkfZom,614745053140611000000,
15DhgGk8uzboKCzc5nP3HnFa2QGTqn4iJyi3yfEmghb92b5H,614745053140611000000,
1ZNuVSkPZ4etnX8WZECyS7K55pixFrnWCkCKqBrVhoQGCjr,609664515511350000000,
12wroeu4pVZRFHsEHL5E4vySMZgoqxjHhLsfGn7ukwwqzFYK,1219329031022700000000,
16B6gjVp2XHmsDMCD7tPuMmtC4iq5oc1EH2p2a6XG2Nov9QN,3073725265703050000000,
1C7j2dJKP5toiyTqHQvgQeR8k3DPaDfdugyGNmc59avkb9X,1229490106281220000000,
16aDeYVp5HVAksJ7RAVHUEfEUwFTrBtB2mDY1an3DVJWKeT5,660469891803962000000,
12uLeXyzWFojenFNgyZA8edBu4Cv1Mjej4L94f9VJvdy2zxa,3073725265703050000000,
15wXtfiUE3zox3bmp2QtDbpCKByqsCEqHVFppu72ea7qcxoX,2581929223190560000000,
16ABe5vH1PB5YgT1prX1yJ81T3j3JPqCFde7xmBwdHDsHirF,13412619341249700000000,
1nqzGPtoninmEDcRGNn7Uts6UUPSqXFTFyG9PbSEkKspc1Y,609664515511350000000,
19d4w78HNBeYZNM9keW9QxfM4peLpLxCJNNjtc9eyhesoVr,6147450531406110000000,
13pPJTB5woDNwz6k5RvDs6VzRdSpec5CgtwPHWkscDMATCpK,614745053140611000000,
16LepQYbnz3pv3bBkr9bUCG7xbvFwNbcH6UXCLu7t8bkbwEQ,1409337073914770000000,
14DC4GsU9BSuHhjt6SVdDHoUNdCy98NBHS3roZmTKaTD1KsR,1229490106281220000000,
13xKfLDaRmqpapiaUKZ4nPrv3rhSEjQsHiDgjpeLq3VzLYAW,9983256441498350000000,
156BQeAtpYvSqiZ7as5Jm3WVT1tMQPdrR7sUziwnjGd67KhD,1097396127920430000000,
15uUrEjtFG6MPWsGK2nBq6VM2XHzRxWHM5cXW2o1cVVNhby4,959002282899353000000,
19NVtmg3ECVJs8MpahQ9DppBe9GtX3pDLZ43arQeFkm67Ta,3657987093068100000000,
15K4gn3m5E3kmBwejxLRgqPSFn4tKZtbq6WY5TaiyqzQQe31,1475388127537470000000,
1jvtztPouSpNGAf87zaHBsFs7hAtHfV6EXJFasWx4RujCeo,2708980212562440000000,
14VK71TxTj7hR2J7nZ35TNauacZFGfGvNTQrbEVjrYMdAEMk,860643074396855000000,
13WJZMConRSevFTVstki5VnByDRfkzc9BACbkKS5radsWzBN,651629756329047000000,
13KPr2Kd9wrsryrqfvTr3oXaErURpMsrgB13qAZ3Uj96n1ua,2827827244446810000000,
14DNiWk5CnUT998ZZXk9Mdni9obLKS8Fw4pjTziRAeaS55bw,3048322577556750000000,
15w2rrBNVYivZstrj8B2z1thJjWWQJVs9J6Qj5W6XJoTUkVv,2151607685992140000000,
15VVddH3cNurLN64dWR927W8PvRwx2r3JtCgtQjHwRqbu48o,2458980212562440000000,
